,Elementary,Intermediate,Advanced
history it,0.04431636649394519,-0.024400911839175445,-0.019915454654769658
history last,0.013373274866415262,-0.0006991968163668067,-0.012674078050048445
history of,-0.0032055650086986747,-0.027965676235311664,0.031171241244010356
history the,-0.007795283442730292,-0.02630955736396067,0.03410484080669087
history with,-0.08768143903562059,0.097757743069523,-0.010076304033902712
hit,-0.10163168465949728,-0.09897748802489202,0.2006091726843895
hit by,-0.06683949241838064,0.010536390902175544,0.05630310151620505
hit in,-0.013429782826920658,0.013688097567166518,-0.00025831474024584606
hit problem,0.004967144483434514,-0.0011113100843375564,-0.003855834399096964
hit single,0.05178608352111211,-0.021250957162339993,-0.030535126358772088
hit singles,0.015329126435941715,-0.0035714291109361124,-0.011757697325005588
hit the,-0.01155437341691912,0.0022222276043083076,0.009332145812610809
hit with,0.014652874372018421,-0.0046901552641982315,-0.009962719107820166
hits,0.04015137970604103,-0.01643044615665784,-0.023720933549383136
hits me,-0.0029743961805163734,0.00022063098539907268,0.0027537651951173095
hits raindrops,0.007240254541552855,0.0017575662608549938,-0.00899782080240785
hits with,0.009593009567640795,-0.004218312883648916,-0.005374696683991855
hits year,-0.0025064444555472597,0.0025031860600375133,3.2583955097511113e-06
hitting,-0.004118845869973463,-0.029940478687387157,0.034059324557360535
hitting that,0.009400535658979147,-0.002049771300377267,-0.007350764358601906
hiv,-0.008709770865247622,-0.039316324564287276,0.04802609542953496
hiv and,-0.002580961129528555,-0.025161869927052292,0.02774283105658091
hiv in,-0.07202234228632022,0.03157848882740841,0.040443853458911584
hiv positive,-0.002040366295011474,-0.005288413404384985,0.007328779699396472
hiv sufferers,0.0011511268993962312,0.0002724287785116624,-0.0014235556779078943
hiv way,0.0006798740904588917,0.00016090082518495217,-0.0008407749156438326
hmrc,-0.07588060750644425,0.053436637124336335,0.022443970382107707
ho,0.0081022875498421,0.003451365225140144,-0.011553652774982251
ho chi,0.0081022875498421,0.003451365225140144,-0.011553652774982251
hobbies,-0.006686587756843314,-0.0004484482059622734,0.0071350359628056
hobbies but,-0.006686587756843314,-0.0004484482059622734,0.0071350359628056
hobby,0.006866919630026214,0.00021679043806597457,-0.007083710068092198
hobby learners,0.006866919630026214,0.00021679043806597457,-0.007083710068092198
hoeven,0.021668732395319305,-0.0019366093170157179,-0.019732123078303597
hoeven executive,0.01279790241752827,-0.0011437926597587659,-0.011654109757769482
holbrooke,0.0026843110548365762,0.00022984407942598642,-0.0029141551342625697
holbrooke to,0.0026843110548365762,0.00022984407942598642,-0.0029141551342625697
hold,-0.09283741993867227,-0.08499493821458305,0.17783235815325607
hold as,0.014407092497888112,-0.0047752122624359974,-0.009631880235452113
hold her,0.014407092497888112,-0.0047752122624359974,-0.009631880235452113
hold my,0.05193193146348429,-0.025830526107822546,-0.026101405355661765
hold their,0.014913880233385642,0.01272661839377115,-0.027640498627156715
hold your,0.02350912610344327,0.004744856436581285,-0.02825398254002461
holders,-0.05264276200884213,-0.08589834078189497,0.138541102790737
holding,-0.05245038183401837,0.036647336328957426,0.015803045505060887
holding patent,0.004857176399259433,0.002502949666596093,-0.0073601260658555465
holds,-0.11356719840137804,0.021458096139403065,0.09210910226197502
holds his,0.00041294088911423974,-0.00046822784050419954,5.528695138996304e-05
holds the,-0.07215924935093185,0.04604224966179871,0.026116999689133006
hole,-0.028175593550842443,-0.046269929857282205,0.07444552340812448
holes,-0.0733519777147558,0.06713143189385634,0.006220545820899365
holger,-0.0030216051865682133,-0.0015096317431190674,0.004531236929687282
holger von,-0.0030216051865682133,-0.0015096317431190674,0.004531236929687282
holiday,-0.009395708816392451,-0.04907811792994938,0.05847382674634191
holiday and,-0.048753227251390696,0.0016118795259223674,0.047141347725468435
holiday in,0.007283338459710744,-0.005720039976334529,-0.0015632984833762347
holiday on,0.0008970648240966528,0.0021385752097628887,-0.0030356400338595498
holiday the,0.008934698407560617,-0.00014552480023067934,-0.00878917360732996
holiday year,0.01660120250775614,-0.0015112597657312367,-0.015089942742024886
holidays,-0.05581788567099796,0.04218783554785095,0.01363005012314712
holidays it,0.04571684635670574,-0.02747397973625442,-0.01824286662045129
holidays were,0.0067073635871052325,-0.005348837522091863,-0.001358526065013361
home,-0.09814798100464409,-0.03312519773889552,0.13127317874353972
home address,-0.0027977004761621698,0.0026113379476872204,0.00018636252847492146
home and,0.01373677972327839,-0.05825048027168996,0.04451370054841157
home angus,0.001507355447917088,0.00142112167834483,-0.002928477126261885
home at,0.0050825149722361065,-0.0047838482692313476,-0.00029866670300477603
home because,-0.013076549789685057,-0.02369917395171787,0.036775723741403
home broadband,0.012607266489320472,-0.005562438620510556,-0.0070448278688099416
home but,0.1224470850784326,-0.06810651719209102,-0.05434056788634167
home chicago,0.009593009567640795,-0.004218312883648916,-0.005374696683991855
home city,0.0016920106621931793,-0.0006323774413508973,-0.001059633220842284
home early,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
home for,-0.007914952875834899,-0.0205366634996683,0.028451616375503374
home in,-0.013718408731811696,-0.02020125709165655,0.03391966582346831
home is,-0.014156264488827801,0.04790321333340704,-0.033746948844579246
home made,0.013263164262357479,-0.004708351588682168,-0.00855481267367531
home market,-0.05186320426154564,0.04332884114631469,0.00853436311523099
home now,0.004118321983853157,-0.0008934533880190728,-0.0032248685958340736
home of,0.004118321983853157,-0.0008934533880190728,-0.0032248685958340736
home on,0.0026843110548365762,0.00022984407942598642,-0.0029141551342625697
home owned,0.004806606015115851,-0.0008976922262639127,-0.003908913788851927
home rent,0.001507355447917088,0.00142112167834483,-0.002928477126261885
home screen,0.009386001065385263,-0.0019508324619015918,-0.007435168603483621
home the,-0.04247206469439981,0.000153640948032365,0.04231842374636747
home to,-0.0356857197382823,0.03471861179954307,0.0009671079387392295
home until,0.001507355447917088,0.00142112167834483,-0.002928477126261885
home where,0.001507355447917088,0.00142112167834483,-0.002928477126261885
home while,-0.07219176219182713,0.04959787976762586,0.022593882424201198
home with,0.012657375976005305,-0.07101511591761435,0.05835773994160911
homeless,-0.031333197329979655,-0.07455414322493424,0.10588734055491393
homeless shelters,0.014309360576630754,-0.005074707649211614,-0.009234652927419141
homeopathy,-0.0017924845719187463,-0.001736658167539594,0.0035291427394583325
homes,0.009476820814534806,-0.0738179742326338,0.06434115341809891
homes and,0.07841639406776393,-0.08415040412228356,0.005734010054519587
homes are,-0.006215050131763894,0.00636354164613997,-0.00014849151437607895
homes only,-0.006215050131763894,0.00636354164613997,-0.00014849151437607895
homes shops,0.011048350582963013,0.0017273682687313696,-0.012775718851694396
homes the,-0.01940301220067213,-0.019880556747544412,0.03928356894821651
homework,0.00317770780164548,-0.004464144621078705,0.0012864368194332378
homework at,0.00317770780164548,-0.004464144621078705,0.0012864368194332378
homme,0.006010644485520633,-0.0032659351631442405,-0.002744709322376407
homophobia,-0.01274289669551662,0.0011327816427200617,0.01161011505279656
honest,-0.04447896790427643,0.022368910459369666,0.022110057444906843
honest about,-0.011321377208065926,-0.0007592888155521942,0.012080666023618104
honey,-0.011130379174788966,-0.02199553956139236,0.03312591873618137
honey and,-0.016750490629172995,-0.023772961177450223,0.04052345180662334
honey avoured,0.004118321983853157,-0.0008934533880190728,-0.0032248685958340736
honey chocolate,0.004118321983853157,-0.0008934533880190728,-0.0032248685958340736
honey is,-0.0031817906508998547,0.0017706534423800667,0.001411137208519777
hong,-0.03750934027701811,0.027769782708941877,0.009739557568076184
hong kong,-0.03750934027701811,0.027769782708941877,0.009739557568076184
honour,-0.059393858192842146,-0.036226882828560444,0.09562074102140308
honour for,0.025220018032474072,-0.03130948629024598,0.006089468257771956
honour he,0.013984405923868579,-0.003110422570816803,-0.010873983353051756
hooft,-0.019853855914645564,-0.04533177066063035,0.06518562657527606
hooked,-0.0101055478390745,-0.027335337271859574,0.037440885110934165
hooked and,0.0021424046032314046,-0.0014100140125468835,-0.0007323905906845213
hooks,0.0021424046032314046,-0.0014100140125468835,-0.0007323905906845213
hop,-0.018079023284892845,-0.05718428800306979,0.07526331128796246
hope,-0.05984964575420268,-0.03687984258756728,0.0967294883417699
hope bravery,0.004118321983853157,-0.0008934533880190728,-0.0032248685958340736
hope customers,0.008934698407560617,-0.00014552480023067934,-0.00878917360732996
hope for,-0.026217562172785716,0.02279226185055829,0.003425300322227418
hope his,0.0015609441484004997,-0.0021156297671179746,0.0005546856187174879
hope it,0.04389632623120579,0.04909874415601816,-0.09299507038722402
hope men,-0.006686587756843314,-0.0004484482059622734,0.0071350359628056
hope of,-0.09890814933462821,-0.051349568293764886,0.15025771762839274
hope that,0.053677123558409194,-0.08000803686033195,0.026330913301923005
hope to,0.01776404866969574,0.0005422103445429492,-0.018306259014238744
hoped,0.05558458634974374,-0.04586049358204273,-0.00972409276770108
hoped that,0.07656455193557325,-0.007394645693791279,-0.06916990624178188
hoped the,0.013348522101409877,-0.005829792857822359,-0.007518729243587539
hoped to,0.014433057213409482,0.0014097009036783345,-0.015842758117087824
hopeful,-0.024663528469552495,-0.05185104294272055,0.07651457141227291
hopeful hopefully,0.003661018052679695,1.557326484937269e-05,-0.003676591317529093
hopefully,-0.014358210122055192,0.017884362402045363,-0.0035261522799901425
hopefully next,0.011333342913276702,-0.002049182097665438,-0.00928416081561124
hopefully we,0.004035458551347642,9.554004842503386e-05,-0.004130998599772665
hopefully with,0.003661018052679695,1.557326484937269e-05,-0.003676591317529093
hopes,0.020497084915853215,0.00568413923089387,-0.026181224146747048
hopes it,-0.0030216051865682133,-0.0015096317431190674,0.004531236929687282
hopes of,0.012301183763730923,-0.0033520169727643536,-0.008949166790966563
hopes that,0.0632104647797365,0.0019857200849963926,-0.06519618486473296
hopes the,0.054886680526318024,-0.027327917412879814,-0.02755876311343821
hopes to,0.093656815106567,-0.04460887613859979,-0.049047938967967164
hopes will,-0.0998075466831356,-0.01886648422814593,0.1186740309112815
hoping,-0.13107053743425073,0.025137370219697128,0.10593316721455398
hoping to,-0.05553057477912716,0.0007528845830664964,0.05477769019606071
hormone,-0.062471809260422465,0.03801873144199329,0.024453077818428873
hormone oxytocin,0.004404445395243816,-0.002807938734939235,-0.0015965066603045696
horrible,0.0018122325363591548,-0.0007950845322681062,-0.0010171480040910299
horrible she,0.0018122325363591548,-0.0007950845322681062,-0.0010171480040910299
horrifi,-0.0014128080833108513,-0.003677679531332316,0.005090487614643152
horrifi ed,-0.0014128080833108513,-0.003677679531332316,0.005090487614643152
horror,-0.03974013820808529,0.026073966254888444,0.01366617195319692
horror stories,0.0019622592928847976,0.0010759857757571799,-0.003038245068641975
horse,0.025986421573064147,0.006362016930444051,-0.03234843850350826
horse another,0.00870900628070641,0.000281312646412812,-0.008990318927119245
horse horse,0.00870900628070641,0.000281312646412812,-0.008990318927119245
horse my,0.00870900628070641,0.000281312646412812,-0.008990318927119245
hospital,-0.01849395769923907,0.0019916494117712988,0.016502308287467776
hospital birmingham,0.014407092497888112,-0.0047752122624359974,-0.009631880235452113
hospital clinic,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
hospital for,-0.03582370996705032,0.026040101888006643,0.009783608079043759
hospital in,0.015350309547890281,-0.0389017850193841,0.02355147547149365
hospital most,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
hospital paddington,0.00798690668481705,-0.0007437909637903939,-0.007243115721026646
hospital records,0.0058328924925094405,-0.0032624676251028642,-0.0025704248674065697
hospital to,0.00798690668481705,-0.0007437909637903939,-0.007243115721026646
hospital where,0.011995737861531056,-0.005586131498128118,-0.006409606363402908
hospital with,0.006534098729344875,-0.0012003941338904808,-0.005333704595454373
hospitality,-0.06602434662195883,-0.023581198970593423,0.08960554559255175
hospitals,0.009319229853144576,0.016376669687503866,-0.025695899540648468
hospitals and,0.01339124017894625,-0.009328895454742034,-0.0040623447242042355
hospitals have,0.004882418261912927,-0.0002059519549937013,-0.00467646630691924
hospitals pharmacies,-7.879844815077384e-05,0.004403508958879965,-0.004324710510729188
hospitals to,0.004882418261912927,-0.0002059519549937013,-0.00467646630691924
host,-0.08400282982921776,-0.00029655718322115995,0.08429938701243907
host cities,0.0024814396517621475,-0.0014376262031345981,-0.0010438134486275513
hostage,0.0014456176955894215,-0.0010055058311071205,-0.0004401118644822925
hot,0.056657998636010815,-0.015239443998685235,-0.04141855463732576
hot and,0.010672020148986676,-0.0008086356029760888,-0.009863384546010595
hot as,0.0022590237093772247,0.0021140770679422987,-0.00437310077731951
hot cup,0.004967144483434514,-0.0011113100843375564,-0.003855834399096964
hot drink,0.004877345278935921,-0.001436469703514794,-0.0034408755754211195
hot like,0.010672020148986676,-0.0008086356029760888,-0.009863384546010595
hot tub,0.0067073635871052325,-0.005348837522091863,-0.001358526065013361
hot water,0.004102520696534198,-0.0034168784773184933,-0.0006856422192157024
hot world,0.0022590237093772247,0.0021140770679422987,-0.00437310077731951
hotel,-0.05093609476562568,-0.04964672060656897,0.10058281537219482
hotel and,0.012340859579008998,-0.004671172027973242,-0.007669687551035781
hotel chain,-0.06527113564484605,0.045799771128832815,0.01947136451601328
hotel group,0.024220050317328528,-0.07688577008887221,0.052665719771543794
hotel in,0.017183602815039757,-0.003044677395739211,-0.014138925419300638
hotel of,-0.048477637737703735,0.0057637277754092955,0.042713909962294495
hotel okura,0.013263164262357479,-0.004708351588682168,-0.00855481267367531
hotel room,0.005498946822312056,0.0007426805361440791,-0.0062416273584561385
hotel stay,0.005179602149522541,0.0001259828763809251,-0.0053055850259034545
hotel òthis,0.006645895281601138,-0.001451116443180978,-0.005194778838420144
hoteliers,0.013263164262357479,-0.004708351588682168,-0.00855481267367531
hoteliers into,0.013263164262357479,-0.004708351588682168,-0.00855481267367531
hotels,0.0352525340374417,-0.017365402076895367,-0.017887131960546202
hotels and,0.0190650088951417,-0.016807299508315988,-0.002257709386825727
hotels but,0.005179602149522541,0.0001259828763809251,-0.0053055850259034545
hotels overseas,0.0067073635871052325,-0.005348837522091863,-0.001358526065013361
hotels to,0.013263164262357479,-0.004708351588682168,-0.00855481267367531
hotline,-0.0530807253845348,0.015803921910628533,0.03727680347390622
hotter,0.07468671429745492,-0.07523150926497046,0.0005447949675154497
hour,0.012734134642523653,-0.05658259534109311,0.043848460698569486
hour and,0.06344030467511294,-0.0005642667308241506,-0.06287603794428859
hour cycle,-0.003938845541581903,-0.0006025455946454884,0.004541391136227399
hour days,-0.006215050131763894,0.00636354164613997,-0.00014849151437607895
hour iõd,0.0019622592928847976,0.0010759857757571799,-0.003038245068641975
hour of,-0.06757503696509995,0.04052906682722218,0.02704597013787777
hour online,0.012607266489320472,-0.005562438620510556,-0.0070448278688099416
hour or,0.005179602149522541,0.0001259828763809251,-0.0053055850259034545
hour round,0.006645895281601138,-0.001451116443180978,-0.005194778838420144
hour sainsbury,0.0018122325363591548,-0.0007950845322681062,-0.0010171480040910299
hour shift,0.004682528285666069,0.002567618789334579,-0.00725014707500067
hour so,-0.0009040865596540778,0.00019045596971421113,0.0007136305899398498
hour until,0.0018122325363591548,-0.0007950845322681062,-0.0010171480040910299
hour we,0.011333342913276702,-0.002049182097665438,-0.00928416081561124
hour when,-0.006686587756843314,-0.0004484482059622734,0.0071350359628056
hours,-0.07653212249139227,0.01740251401213367,0.05912960847925875
hours after,-0.04415855934254724,0.02139004055368552,0.022768518788861807
hours and,0.02899396182441814,0.026673775974420107,-0.05566773779883822
hours before,-0.007957292263761814,-0.030415617933369558,0.038372910197131474
hours could,-0.003938845541581903,-0.0006025455946454884,0.004541391136227399
hours day,-0.028505334689965214,0.020436498585781736,0.008068836104183515
hours driving,0.0044385455635790015,0.00128067757254421,-0.005719223136123199
hours drones,0.005194703698949696,0.0022511839840614624,-0.007445887683011172
hours for,-0.003938845541581903,-0.0006025455946454884,0.004541391136227399
hours he,0.008225627127740734,-0.00018473814876469757,-0.00804088897897606
hours in,-0.02743340990370895,0.04266293876099641,-0.015229528857287393
hours of,0.01421611471450264,0.004131325789007304,-0.01834744050350995
hours singh,0.005194703698949696,0.0022511839840614624,-0.007445887683011172
hours the,-0.06927039438828007,0.04604063052114356,0.023229763867136623
hours to,0.015626382970867807,-4.390531998707779e-05,-0.015582477650880748
hours too,-0.003938845541581903,-0.0006025455946454884,0.004541391136227399
hours visiting,0.005179602149522541,0.0001259828763809251,-0.0053055850259034545
hours week,0.00980493763233618,-0.000892574362750585,-0.008912363269585602
hours òrace,0.0048873586176021114,8.685130752350219e-05,-0.004974209925125614
house,0.028015063919033106,-0.10444054323309161,0.07642547931405841
house and,-0.01967013391098341,-0.025446986441456113,0.045117120352439394
house cleaner,-0.006215050131763894,0.00636354164613997,-0.00014849151437607895
house hunters,0.008916250423147871,-0.000795105201856981,-0.008121145221290876
house in,-0.015102385083102188,-0.011449596520044214,0.026551981603146358
house let,0.016318798345435048,0.0007225777263409821,-0.017041376071776044
house like,0.0074843009971881464,0.000442784843356459,-0.007927085840544591
house of,-0.024020366836905456,-0.023671800093461922,0.0476921669303675
house prices,0.009405913082490705,0.0005648963169642843,-0.00997080939945498
house said,0.06766462437151753,0.001470468043920014,-0.06913509241543754
house security,0.0048873586176021114,8.685130752350219e-05,-0.004974209925125614
house speaker,0.016318798345435048,0.0007225777263409821,-0.017041376071776044
house that,0.014427034650617914,-0.003808153483162937,-0.010618881167454962
house they,-0.01274289669551662,0.0011327816427200617,0.01161011505279656
house too,0.00798690668481705,-0.0007437909637903939,-0.007243115721026646
house was,0.10792046441330243,-0.03124156934760451,-0.07667889506569772
house where,0.020724006441392856,-0.0044373961748735416,-0.016286610266519307
household,-0.07828211877625962,-0.0732680928548978,0.15155021163115745
households,-0.1661115098860853,0.043862220908087314,0.12224928897799808
households are,-0.06438910535035532,0.08602895126398133,-0.021639845913625777
households decreased,0.001299327173936818,0.0012883726481311495,-0.002587699822067964
households have,-0.057732618593843925,-0.010483252225165733,0.06821587081900982
households with,0.00041294088911423974,-0.00046822784050419954,5.528695138996304e-05
households worth,0.00041294088911423974,-0.00046822784050419954,5.528695138996304e-05
housekeeping,0.0048873586176021114,8.685130752350219e-05,-0.004974209925125614
houseplants,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
houseplants when,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
houses,0.1869875334310052,-0.13170845244955948,-0.05527908098144532
houses full,0.004484022736756896,0.00031363550845989256,-0.004797658245216794
houses in,0.020738642639687464,0.06181310238027122,-0.08255174501995845
houses of,-0.009280210561526562,-0.020338295356714206,0.02961850591824075
houses or,0.0067073635871052325,-0.005348837522091863,-0.001358526065013361
houses that,0.008916250423147871,-0.000795105201856981,-0.008121145221290876
houseó,0.0039213980407041315,-0.0013686274109858372,-0.00255277062971828
houseó the,0.0039213980407041315,-0.0013686274109858372,-0.00255277062971828
housing,-0.15032299746418581,0.022921171782192083,0.12740182568199337
housing crisis,-0.04126321859801452,0.007134192750273682,0.034129025847740836
housing is,-0.006215050131763894,0.00636354164613997,-0.00014849151437607895
how,-0.13823042814649988,0.02413185563854356,0.11409857250795627
how artists,0.0015609441484004997,-0.0021156297671179746,0.0005546856187174879
how astronauts,0.011660906998294739,-0.001055804926957284,-0.010605102071337523
how bad,-0.0029743961805163734,0.00022063098539907268,0.0027537651951173095
how change,0.004877345278935921,-0.001436469703514794,-0.0034408755754211195
how children,0.005469837038091715,0.0009986536059296753,-0.006468490644021399
how common,0.005498946822312056,0.0007426805361440791,-0.0062416273584561385
how complicated,0.0024814396517621475,-0.0014376262031345981,-0.0010438134486275513
how dangerous,-0.0029743961805163734,0.00022063098539907268,0.0027537651951173095
how dark,0.009508666527756409,-0.0022344257585248093,-0.007274240769231603
how divided,0.016318798345435048,0.0007225777263409821,-0.017041376071776044
how do,-0.041373931540123574,-0.008316135899104106,0.04969006743922761
how does,0.006506477484913564,0.0016413826468587808,-0.008147860131772355
how easy,0.06337646479207963,-0.0017014295503902628,-0.061675035241689616
how good,0.0509707717377338,-0.02704237228364527,-0.023928399454088534
how groups,0.007795974642256237,-0.005596103538380894,-0.0021998711038753414
how he,0.04455960113993802,-0.02579519391347966,-0.01876440722645836
how his,0.021447930609854806,-0.005421141080674896,-0.016026789529179967
how it,-0.006172703230015292,-0.05016219538880702,0.056334898618822224
how long,0.016214690521751358,0.001132287713673817,-0.017346978235425112
how many,-0.02800004633584155,0.03307534962568862,-0.005075303289847153
how modern,0.007795974642256237,-0.005596103538380894,-0.0021998711038753414
how moocs,0.006866919630026214,0.00021679043806597457,-0.007083710068092198
how much,-0.0012518270885587088,-0.024484360964148764,0.025736188052707516
how quickly,0.018353867219322514,-0.004882490608007135,-0.013471376611315412
how she,0.010273882702084035,-0.005671232890468467,-0.004602649811615593
how small,0.005377998220624174,-0.000853969148646783,-0.004524029071977402
how smartphones,0.006927952310053108,-0.004016549688319911,-0.0029114026217331858
how the,-0.06966720157329001,0.019493564377964456,0.050173637195325554
how they,0.03455917808494542,-0.01451021603322664,-0.020048962051718685
how thin,0.0039213980407041315,-0.0013686274109858372,-0.00255277062971828
how to,0.005466906667408628,0.027946640390750385,-0.03341354705815902
how vain,-0.0009440358959527968,0.0012336820600880433,-0.00028964616413524957
how we,0.005274285918680232,0.009824137496235936,-0.015098423414916188
how well,0.057777005160546555,-0.026825358427635435,-0.030951646732911092
how words,0.040251425304450625,-0.025089623050240418,-0.015161802254210292
how wrong,-0.013575845609692107,-0.02367080199561684,0.03724664760530914
how you,0.016998177129025738,0.03127562883428398,-0.048273805963309616
howard,0.0053317789038621445,-0.02935063145322098,0.02401885254935883
howard carter,0.004806606015115851,-0.0008976922262639127,-0.003908913788851927
howard schultz,0.014309360576630754,-0.005074707649211614,-0.009234652927419141
however,-0.8666490969166692,0.47406228293732383,0.392586813979345
however and,-0.0496191774503103,0.0023945532899654755,0.04722462416034477
however he,-0.07699067374053098,0.018205181075952318,0.058785492664579005
however in,-0.11211709869124602,0.08179207657516845,0.03032502211607766
however is,-0.05103616185775344,-0.0001703483606164411,0.05120651021836996
however it,-0.11610951003073837,0.045428842167680165,0.07068066786305842
however the,-0.25892358990269276,0.18701989657312953,0.07190369332956315
however to,-0.07426725816346029,0.049049087483199874,0.025218170680260377
however we,-0.08238453966757048,0.051834166174280875,0.030550373493289724
however will,-0.0733364963340076,0.050922288431530766,0.02241420790247685
hoxton,-0.014461796828810007,-0.01203173922352345,0.02649353605233352
hoxton analytics,-0.014461796828810007,-0.01203173922352345,0.02649353605233352
hrh,0.00798690668481705,-0.0007437909637903939,-0.007243115721026646
hrh prince,0.00798690668481705,-0.0007437909637903939,-0.007243115721026646
huachipa,-0.001468289349883563,0.0021614549476500974,-0.0006931655977665413
huachipa zoo,-0.001468289349883563,0.0021614549476500974,-0.0006931655977665413
huber,0.0006708303773118853,0.012290012590155873,-0.012960842967467766
huber he,0.005194703698949696,0.0022511839840614624,-0.007445887683011172
huber said,0.005194703698949696,0.0022511839840614624,-0.007445887683011172
huge,-0.32246860458506127,0.11060174817501851,0.2118668564100426
huge amounts,-0.04568131130517774,0.0012281194031764303,0.04445319190200129
huge change,0.010610815901235464,-0.002905740526283046,-0.007705075374952401
huge crystal,0.008916250423147871,-0.000795105201856981,-0.008121145221290876
huge distances,0.0024814396517621475,-0.0014376262031345981,-0.0010438134486275513
huge figure,0.014452341269438753,-0.005310122223522882,-0.009142219045915875
huge high,0.008916250423147871,-0.000795105201856981,-0.008121145221290876
huge hit,0.010610815901235464,-0.002905740526283046,-0.007705075374952401
huge impact,-0.051314783328531496,-0.003719846594869658,0.05503462992340087
huge increase,0.007128045270511669,-0.003993757207848646,-0.003134288062663037
huge international,0.015329126435941715,-0.0035714291109361124,-0.011757697325005588
huge maggot,-0.0031817906508998547,0.0017706534423800667,0.001411137208519777
huge overestimates,-0.07424911055091611,0.0448357890652682,0.029413321485648004
huge physical,0.007356573426124173,-0.0021292041462879774,-0.0052273692798361845
huge protected,-0.005888849557037553,-0.0007887261799184986,0.006677575736956048
huge reward,0.002698332954102162,0.0012253739133253362,-0.003923706867427497
huge role,0.009290100991631415,0.002221878321659362,-0.011511979313290769
huge universe,0.001852297138046466,0.0006525628756423455,-0.0025048600136888147
huge vapour,0.009307400792630208,-0.0033762018761383187,-0.0059311989164918845
hugely,-0.18864536317170694,-0.02878121223516475,0.2174265754068716
hugely important,-0.06068801959124824,-0.0019572493365956852,0.06264526892784379
hugging,0.003271206203706367,0.0007270400410296793,-0.003998246244736056
hugging dancing,0.003271206203706367,0.0007270400410296793,-0.003998246244736056
hugo,0.005749481190102763,-0.001343541652752071,-0.004405939537350696
hugo spiers,0.005749481190102763,-0.001343541652752071,-0.004405939537350696
human,-0.2718231301717818,0.01635369820618853,0.25546943196559324
human activity,0.004248206836923033,-0.0018252140235751452,-0.0024229928133478766
human behaviour,0.0021424046032314046,-0.0014100140125468835,-0.0007323905906845213
human body,0.04425266933007901,-0.028023411185267282,-0.0162292581448118
human colony,0.01974363180693454,-0.0017876331352990162,-0.017955998671635484
human consumption,-0.08653504037471443,0.062028167065227284,0.02450687330948714
human development,-0.0539571763899858,0.039537925645004586,0.014419250744981219
human population,-0.0031817906508998547,0.0017706534423800667,0.001411137208519777
human populations,-0.00047819258661971066,-0.0017439198671101222,0.0022221124537298393
human rights,-0.02797154621195696,0.01963746434730523,0.008334081864651701
human skin,0.0034594509522447464,-0.004411377608442148,0.0009519266561974152
human to,0.005377998220624174,-0.000853969148646783,-0.004524029071977402
human tragedy,0.0021424046032314046,-0.0014100140125468835,-0.0007323905906845213
human work,0.004404445395243816,-0.002807938734939235,-0.0015965066603045696
humanity,-0.15874703752984995,-0.005679749624118851,0.16442678715396838
humanity and,-0.028133598911381,0.0201396086112974,0.007993990300083634
humans,0.010569590118724489,0.009864893167281025,-0.020434483286005407
humans and,-0.008987297530086216,0.015054368365989142,-0.006067070835902922
humans are,0.006594748943985974,-0.002510081775181216,-0.004084667168804745
humans can,-0.002719429698624398,0.007354740991341439,-0.004635311292717035
humans chimps,0.00820931278951758,-0.0009126703831103645,-0.007296642406407221
humans each,0.0021424046032314046,-0.0014100140125468835,-0.0007323905906845213
humans may,0.00820931278951758,-0.0009126703831103645,-0.007296642406407221
humans said,0.006594748943985974,-0.002510081775181216,-0.004084667168804745
humans share,0.00820931278951758,-0.0009126703831103645,-0.007296642406407221
humans that,0.0021624298933996325,0.0031657291765914393,-0.0053281590699910475
humans weiss,-0.005087626780346404,-0.022007086248127933,0.027094713028474375
humans would,-0.0672617021044968,-0.01678066956309978,0.08404237166759672
humber,-0.0010774054870142796,0.002156406022474679,-0.0010790005354604161
humble,-0.019090986247769285,-0.04901184945787601,0.06810283570564506
humble worker,0.008225627127740734,-0.00018473814876469757,-0.00804088897897606
humidity,-0.0011410221198423641,-0.018971088814919653,0.020112110934761986
humour,0.004484022736756896,0.00031363550845989256,-0.004797658245216794
hundred,0.12032994454270461,-0.06729862656247303,-0.05303131798023155
hundred million,0.00563164201698329,-0.0010224032593996863,-0.004609238757583616
hundred people,0.002771914103324263,0.0005382979638457874,-0.00331021206717006
hundred years,0.1250774830438857,-0.07336166549017331,-0.05171581755371259
hundreds,0.08849437541024846,-0.03685791801086319,-0.05163645739938537
hundreds of,0.1353080420263674,-0.02571035059929946,-0.10959769142706813
hundreds or,-0.003329423271514747,0.0027001564067549383,0.000629266864759807
hundreds to,-0.04815539918610818,0.0047394658695821615,0.04341593331652604
hung,0.00432411002800074,-0.030040611735201762,0.025716501707200985
hung from,0.009508666527756409,-0.0022344257585248093,-0.007274240769231603
hung over,0.011333342913276702,-0.002049182097665438,-0.00928416081561124
hungary,-0.0006870479149857302,0.0006673625978268896,1.968531715882811e-05
hungary and,-0.0006870479149857302,0.0006673625978268896,1.968531715882811e-05
hunger,-0.000583561618769494,-0.012902202780618398,0.013485764399387881
hunger and,-0.0401446132830533,0.002780719991906786,0.037363893291146505
